customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,age
253,Amalee,Choak,F,82,1997-05-11,Food Chemist,Health,Mass Customer,N,Yes,1.0,24.9
254,Barbie,Rubi,F,98,1961-09-22,Information Systems Manager,Retail,Mass Customer,N,No,14.0,60.6
255,Keeley,Kruger,F,2,1954-01-15,Desktop Support Technician,IT,Mass Customer,N,No,5.0,68.3
256,Linell,Beadle,F,16,1975-05-07,Director of Sales,Health,High Net Worth,N,Yes,21.0,47.0
257,Marissa,,F,70,1966-02-08,Sales Associate,Manufacturing,Affluent Customer,N,Yes,19.0,56.2
258,Othella,Keher,F,24,1992-05-03,Administrative Officer,Manufacturing,High Net Worth,N,No,9.0,30.0
259,Venita,Dymick,F,70,1983-07-22,Senior Developer,Health,High Net Worth,N,Yes,3.0,38.8
260,Farand,Marriner,F,47,1979-08-30,Senior Quality Engineer,Health,High Net Worth,N,Yes,22.0,42.7
261,Marve,Pryn,M,74,1977-10-15,Structural Engineer,,Mass Customer,N,No,8.0,44.5
262,Cordie,Petrelli,M,97,1977-12-23,,Health,High Net Worth,N,Yes,10.0,44.3
263,Tonia,Leigh,F,89,1985-11-19,Dental Hygienist,Health,High Net Worth,N,No,7.0,36.4
264,Jedd,Spiby,M,31,1977-12-07,Technical Writer,Health,Mass Customer,N,No,11.0,44.4
265,Pennie,Stoile,M,74,1965-10-05,Sales Representative,Retail,High Net Worth,N,Yes,18.0,56.6
266,Lelia,Garatty,F,69,1989-07-19,Account Executive,Retail,Affluent Customer,N,No,18.0,32.8
267,Edgar,Buckler,U,53,,,IT,High Net Worth,N,No,,
268,Kacie,Kidston,F,60,1978-10-18,Chemical Engineer,Manufacturing,Mass Customer,N,,10.0,43.5
269,Zacherie,Grindley,M,55,1954-09-19,Nurse Practicioner,Property,Mass Customer,N,Yes,9.0,67.6
270,Auberta,Roundtree,F,38,1970-12-10,Budget/Accounting Analyst III,,Mass Customer,N,Yes,17.0,51.4
271,Doll,Burtwell,F,51,1991-02-13,Financial Advisor,Financial Services,Mass Customer,N,No,4.0,31.2
272,Arlie,Crean,F,22,1987-06-06,Product Engineer,Retail,Mass Customer,N,Yes,1.0,34.9
273,Nevile,Abraham,M,54,1963-04-22,Computer Systems Analyst IV,,Mass Customer,N,No,19.0,59.0
274,Tessi,Hesse,F,66,1976-09-15,Social Worker,Health,Mass Customer,N,Yes,14.0,45.6
275,Dud,,M,7,1955-07-27,VP Sales,Health,High Net Worth,N,No,13.0,66.8
276,Goldi,Dwine,F,47,1990-03-25,,Financial Services,Mass Customer,N,No,22.0,32.1
277,Jehanna,Alvarado,F,69,1956-02-19,VP Product Management,,High Net Worth,N,No,15.0,66.2
278,Sydney,Georger,M,22,1997-07-30,Executive Secretary,,Affluent Customer,N,Yes,4.0,24.7
279,Tamera,Hinckes,F,0,1981-09-09,Web Designer I,Manufacturing,Mass Customer,N,No,11.0,40.6
280,Welch,MacAllaster,M,15,1995-03-22,Geologist I,,Affluent Customer,N,Yes,5.0,27.1
281,Jeanette,Sizzey,F,51,1972-12-27,Cost Accountant,Financial Services,High Net Worth,N,Yes,8.0,49.3
282,Lauren,Curcher,M,82,1989-10-27,VP Quality Control,Argiculture,High Net Worth,N,Yes,11.0,32.5
283,Sari,Noye,F,34,1991-02-04,Assistant Manager,Retail,Mass Customer,N,,2.0,31.2
284,Seth,Moorman,M,38,1986-04-11,Financial Analyst,Financial Services,High Net Worth,N,Yes,9.0,36.0
285,Julee,Janovsky,F,3,1977-11-19,Community Outreach Specialist,Manufacturing,Mass Customer,N,No,12.0,44.4
286,Kiley,Canaan,M,99,1989-08-01,Accounting Assistant II,Manufacturing,Affluent Customer,N,Yes,11.0,32.7
287,Hannie,Wodham,F,41,1985-05-06,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,4.0,37.0
288,Ebenezer,Seedman,M,71,1985-09-08,,Manufacturing,High Net Worth,N,No,9.0,36.6
289,Modestia,Lithgow,F,43,1970-04-12,Clinical Specialist,Health,High Net Worth,N,No,10.0,52.0
290,Giorgio,Kevane,U,42,,Senior Sales Associate,IT,Mass Customer,N,No,,
291,Aime,Burston,F,63,1971-10-22,Assistant Media Planner,Entertainment,Mass Customer,N,No,4.0,50.5
292,Gelya,Gerant,F,42,1961-11-24,VP Product Management,,Affluent Customer,N,Yes,9.0,60.4
293,Virgilio,Willcocks,M,80,1989-12-10,Administrative Assistant III,Manufacturing,Mass Customer,N,Yes,20.0,32.4
294,Magnum,Slowan,M,39,1959-04-01,Recruiting Manager,,High Net Worth,N,No,5.0,63.1
295,Lena,Chape,F,64,1964-12-26,Database Administrator II,,Mass Customer,N,Yes,18.0,57.3
296,Marshal,Rathbone,M,34,1972-06-19,,Health,High Net Worth,N,Yes,17.0,49.9
297,Cecile,MacLise,F,33,1959-04-27,Electrical Engineer,Manufacturing,High Net Worth,N,No,16.0,63.0
298,Maurise,Lenglet,M,69,1956-08-15,Engineer I,Manufacturing,High Net Worth,N,No,9.0,65.7
299,Corabelle,Hartnell,F,80,1956-09-15,Budget/Accounting Analyst I,Financial Services,Mass Customer,N,Yes,7.0,65.6
300,Malachi,Hadcroft,M,88,1956-06-22,Clinical Specialist,Health,Mass Customer,N,No,9.0,65.9
301,Hildy,Bilbrook,F,54,1980-10-10,Developer IV,Manufacturing,High Net Worth,N,No,19.0,41.5
302,Laurice,Colgrave,F,32,1977-03-27,,Health,Mass Customer,N,No,13.0,45.1
303,Shane,Smetoun,F,59,1974-08-15,Assistant Professor,Argiculture,Mass Customer,N,Yes,14.0,47.7
304,Paddy,Mumbray,M,36,1969-03-27,VP Marketing,Manufacturing,Mass Customer,N,Yes,15.0,53.1
305,Cris,Chellam,F,1,1974-03-17,Financial Analyst,Financial Services,Mass Customer,N,No,11.0,48.1
306,Ruy,Adanet,M,19,1973-08-02,Registered Nurse,Health,High Net Worth,N,No,18.0,48.7
307,Ruben,Handlin,M,55,1984-08-18,Clinical Specialist,Health,Affluent Customer,N,Yes,12.0,37.7
308,Iver,Dobsons,M,2,1983-03-09,Database Administrator I,IT,High Net Worth,N,No,4.0,39.1
309,Maurizia,Ligerton,F,53,1974-10-02,Clinical Specialist,Health,Mass Customer,N,Yes,21.0,47.6
310,Myranda,Clowser,F,0,1985-02-13,Account Coordinator,Financial Services,Mass Customer,N,Yes,18.0,37.2
311,Jaimie,Halms,F,86,1957-08-16,Internal Auditor,Health,High Net Worth,N,No,12.0,64.7
312,Garek,Prattin,M,44,1958-03-17,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,6.0,64.1
313,Theo,McKune,M,70,1987-12-22,Operator,Manufacturing,Mass Customer,N,Yes,13.0,34.3
314,Catie,Advani,F,27,1962-08-25,Marketing Assistant,Retail,High Net Worth,N,Yes,5.0,59.7
315,Lisa,Odlin,F,67,1958-04-16,Chief Design Engineer,Manufacturing,Affluent Customer,N,No,12.0,64.0
316,Genni,Larway,F,72,1976-06-01,Environmental Specialist,Manufacturing,Mass Customer,N,Yes,10.0,45.9
317,Elicia,Dahler,F,26,1974-02-10,Automation Specialist II,Entertainment,Mass Customer,N,Yes,14.0,48.2
318,Libbie,Castelin,F,21,1969-05-19,Programmer III,Retail,Affluent Customer,N,Yes,18.0,52.9
319,Madelle,Matteris,F,32,1971-10-11,,Retail,Mass Customer,N,Yes,14.0,50.5
320,Aldous,Cubin,M,19,1997-02-09,Registered Nurse,Health,Mass Customer,N,No,4.0,25.2
321,Christean,Finnes,F,58,1973-09-15,Marketing Manager,,Mass Customer,N,No,18.0,48.6
322,De,Denington,F,19,1977-03-10,Research Associate,Financial Services,Mass Customer,N,Yes,11.0,45.1
323,Celka,Goodrich,F,54,1973-06-04,Senior Developer,Health,Mass Customer,N,Yes,7.0,48.9
324,Franz,Lyptrit,M,97,1986-08-05,Computer Systems Analyst I,IT,Mass Customer,N,Yes,15.0,35.7
325,Anthia,Ghilardini,F,98,1971-09-26,Computer Systems Analyst I,Financial Services,Affluent Customer,N,Yes,17.0,50.6
326,Guenna,Spensly,F,74,1980-02-16,Help Desk Operator,Financial Services,Mass Customer,N,No,6.0,42.2
327,Cris,Richfield,F,10,1968-07-24,Design Engineer,Health,Mass Customer,N,No,12.0,53.8
328,Bernice,Kings,F,87,1991-04-11,Senior Developer,Manufacturing,Mass Customer,N,No,12.0,31.0
329,Garvy,Berthel,M,25,1984-11-20,Account Representative IV,Entertainment,High Net Worth,N,Yes,12.0,37.4
330,Port,Pancost,M,78,1959-06-03,Recruiting Manager,Manufacturing,High Net Worth,N,Yes,7.0,62.9
331,Ford,Groucock,M,87,1998-09-23,Desktop Support Technician,Health,Mass Customer,N,Yes,3.0,23.6
332,Liza,Trouel,F,23,1978-08-19,Registered Nurse,Health,High Net Worth,N,No,14.0,43.7
333,Debbi,Doohey,F,25,1965-06-20,Sales Associate,Financial Services,Affluent Customer,N,Yes,8.0,56.9
334,Fredi,Iannuzzelli,F,71,1999-05-20,Financial Advisor,Financial Services,Affluent Customer,N,Yes,3.0,22.9
335,Debee,Martynov,F,20,1983-04-19,Senior Editor,,Affluent Customer,N,No,8.0,39.0
336,Georgiana,Wallington,F,91,1980-01-06,,Manufacturing,High Net Worth,N,No,3.0,42.3
337,Shaylah,Urquhart,F,67,1979-10-08,Statistician IV,Argiculture,High Net Worth,N,Yes,12.0,42.5
338,Hilliary,Littrell,F,33,1958-03-14,,Health,Mass Customer,N,No,19.0,64.1
339,Nanny,Casero,F,56,1980-01-11,Human Resources Manager,Health,Mass Customer,N,No,12.0,42.3
340,Joshuah,Purvey,M,39,1973-07-31,,Argiculture,Mass Customer,N,Yes,17.0,48.7
341,Jeremiah,Wasling,M,10,1976-08-25,GIS Technical Architect,Financial Services,Mass Customer,N,No,5.0,45.7
342,Winslow,Hammant,M,40,1987-05-19,Programmer IV,Health,High Net Worth,N,No,2.0,34.9
343,Nicole,Johananoff,F,76,1957-08-14,Recruiter,Property,Affluent Customer,N,No,13.0,64.7
344,Carlene,Eyckelbeck,F,91,1973-07-18,,,High Net Worth,N,Yes,4.0,48.8
345,Tish,Oleksiak,F,74,1989-02-03,Senior Sales Associate,Health,High Net Worth,N,Yes,17.0,33.2
346,Timmie,Eisikowitz,M,68,1981-03-15,Financial Analyst,Financial Services,Mass Customer,N,No,3.0,41.1
347,Berkly,Grishinov,M,50,1965-06-06,Marketing Manager,Financial Services,Mass Customer,N,No,9.0,56.9
348,Gan,Devoy,M,20,1980-11-01,Assistant Professor,Retail,Mass Customer,N,Yes,9.0,41.5
349,Vinnie,Usherwood,F,35,1981-04-15,Computer Systems Analyst IV,Manufacturing,High Net Worth,N,No,4.0,41.0
350,Carmela,Jesper,F,47,1977-12-09,Clinical Specialist,Health,Mass Customer,N,Yes,9.0,44.4
351,Dev,Hafner,M,69,1999-05-12,Pharmacist,Health,Mass Customer,N,Yes,2.0,22.9
352,Orrin,Finding,M,12,1979-07-08,Sales Representative,Retail,Mass Customer,N,No,4.0,42.8
353,Antonia,Cardis,F,9,1980-10-09,Information Systems Manager,,Mass Customer,N,No,3.0,41.5
354,Mavra,Donavan,F,87,1980-11-26,Legal Assistant,Property,Mass Customer,N,No,9.0,41.4
355,Stacy,Gullane,F,97,1979-06-01,Database Administrator II,Retail,Mass Customer,N,Yes,3.0,42.9
356,Nichole,,F,10,1975-03-30,Librarian,Entertainment,High Net Worth,N,No,5.0,47.1
357,Betta,Shrimpton,F,21,1969-01-25,Director of Sales,,Affluent Customer,N,No,18.0,53.3
358,Kippie,Crimpe,F,54,1985-12-27,Accounting Assistant IV,,Mass Customer,N,No,18.0,36.3
359,Dulcine,Gauson,F,2,1958-11-28,Legal Assistant,Manufacturing,Affluent Customer,N,Yes,6.0,63.4
360,Atalanta,Starbucke,F,64,1956-04-02,Staff Scientist,Property,Mass Customer,N,Yes,19.0,66.1
361,Stephana,Minero,F,59,1999-03-27,Software Engineer IV,Health,Mass Customer,N,Yes,2.0,23.1
362,Jamima,Pirolini,F,47,1974-11-17,Software Engineer IV,Financial Services,High Net Worth,N,Yes,18.0,47.4
363,Sabrina,Caddy,F,82,1988-03-04,Project Manager,Retail,Mass Customer,N,Yes,7.0,34.1
364,Leontyne,Simpkiss,F,96,1976-09-30,Database Administrator III,Financial Services,Affluent Customer,N,No,11.0,45.6
365,Romona,Capitano,F,98,1976-06-27,VP Quality Control,Property,High Net Worth,N,No,15.0,45.8
366,Constance,Ucchino,F,7,1954-01-08,Librarian,Entertainment,High Net Worth,N,No,19.0,68.3
367,Katrinka,Sturrock,F,93,1985-02-17,Programmer II,Manufacturing,Mass Customer,N,Yes,12.0,37.2
368,Lacee,Roan,F,32,1986-11-26,,Financial Services,High Net Worth,N,No,6.0,35.4
369,Alic,Trenear,M,19,1991-08-24,Actuary,Financial Services,Mass Customer,N,Yes,9.0,30.7
370,Trstram,Bondesen,M,91,1998-07-27,,Telecommunications,Affluent Customer,N,Yes,3.0,23.7
371,Pernell,Favelle,M,7,1954-07-06,Systems Administrator III,Financial Services,Mass Customer,N,No,7.0,67.8
372,Moina,Thumim,F,19,1987-08-13,Graphic Designer,Property,Affluent Customer,N,Yes,4.0,34.7
373,Eva,Colenutt,F,95,2000-08-26,Structural Analysis Engineer,Health,High Net Worth,N,Yes,1.0,21.6
374,Valdemar,MacCoughen,M,81,1992-01-22,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,8.0,30.2
375,Salvidor,Renzo,M,13,1976-08-23,Automation Specialist II,Manufacturing,Mass Customer,N,Yes,7.0,45.7
376,Marena,Brunotti,F,60,1966-10-24,Financial Advisor,Financial Services,Mass Customer,N,Yes,19.0,55.5
377,Levy,Bonavia,M,65,1999-05-19,Staff Scientist,Argiculture,Mass Customer,N,No,1.0,22.9
378,Raquela,Yuille,F,98,1974-05-04,Senior Developer,Retail,Mass Customer,N,No,17.0,48.0
379,Bert,Ainslie,M,2,1980-03-13,,Manufacturing,High Net Worth,N,Yes,4.0,42.1
380,Teriann,Birdsey,F,66,1956-05-15,Structural Engineer,Property,Mass Customer,N,No,17.0,66.0
381,Leesa,Castleman,F,99,1996-11-30,Sales Associate,,Affluent Customer,N,No,1.0,25.4
382,Issiah,Fardell,M,68,1985-08-14,Research Nurse,Health,Mass Customer,N,Yes,7.0,36.7
383,Barclay,Shalders,M,37,1978-07-15,Nurse Practicioner,,Affluent Customer,N,,14.0,43.8
384,Friederike,Bestar,F,70,1976-08-06,,Financial Services,Affluent Customer,N,No,17.0,45.7
385,Kendall,Humes,M,69,1966-12-07,Project Manager,Health,High Net Worth,N,No,9.0,55.4
386,Ethelyn,Pincott,F,63,1990-10-27,Senior Quality Engineer,Argiculture,Mass Customer,N,No,5.0,31.5
387,Spike,Thieme,M,34,1977-02-19,Administrative Officer,Financial Services,Mass Customer,N,No,22.0,45.2
388,Carlye,Bartle,F,53,1966-05-25,,Financial Services,Mass Customer,N,Yes,11.0,55.9
389,Dorene,Scrivner,F,97,1975-04-27,Help Desk Operator,Entertainment,Affluent Customer,N,Yes,17.0,47.0
390,Royall,Slimings,M,83,1997-11-25,Programmer Analyst II,Health,Affluent Customer,N,No,3.0,24.4
391,Duffie,Woodier,M,80,1970-03-25,,Argiculture,Mass Customer,N,No,16.0,52.1
392,Brandyn,Morrid,M,38,1978-06-14,Safety Technician I,Property,Mass Customer,N,No,13.0,43.9
393,Cesaro,Isbell,M,35,1955-02-08,Associate Professor,Manufacturing,Mass Customer,N,Yes,9.0,67.2
394,Roanne,Cowthard,F,70,1977-06-06,Legal Assistant,Health,High Net Worth,N,Yes,16.0,44.9
395,Penn,Burkinshaw,M,28,1976-11-27,Data Coordiator,Retail,High Net Worth,N,Yes,9.0,45.4
396,Peria,Iscowitz,F,98,1967-01-25,Systems Administrator III,Telecommunications,High Net Worth,N,Yes,16.0,55.3
397,Nerissa,Foote,F,86,1981-09-02,Paralegal,Financial Services,Affluent Customer,N,Yes,5.0,40.6
398,Randee,Douberday,F,20,1969-01-18,,Retail,Affluent Customer,N,No,11.0,53.3
399,Nickie,Neissen,M,26,1976-07-18,Engineer III,Manufacturing,Affluent Customer,N,Yes,16.0,45.8
400,Sibeal,Fellow,F,86,1962-05-19,Financial Analyst,Financial Services,Mass Customer,N,No,5.0,59.9
401,Halette,Helling,F,56,1986-12-11,Assistant Professor,Retail,Mass Customer,N,No,15.0,35.4
402,Berne,Donegan,M,9,1977-06-03,Desktop Support Technician,Retail,Affluent Customer,N,No,22.0,44.9
403,Easter,Laffoley-Lane,F,40,1975-10-17,Graphic Designer,,Mass Customer,N,Yes,17.0,46.5
404,Sinclair,Sustins,M,92,1995-12-17,Geologist I,Financial Services,Affluent Customer,N,Yes,4.0,26.3
405,Vivien,Urion,F,19,1971-09-28,,Manufacturing,High Net Worth,N,Yes,14.0,50.6
406,Rhona,Spilsburie,F,58,1987-06-16,Financial Analyst,Financial Services,High Net Worth,N,No,12.0,34.9
407,Chryste,Acum,F,82,1979-01-12,Structural Analysis Engineer,,High Net Worth,N,Yes,15.0,43.3
408,Kurtis,Baistow,M,79,1991-08-31,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,11.0,30.6
409,Tatiania,'O''Kane',F,84,1978-01-23,Executive Secretary,Health,Mass Customer,N,Yes,13.0,44.3
410,Alicia,Townend,F,14,1990-04-09,Structural Engineer,,Mass Customer,N,Yes,11.0,32.0
411,Cathyleen,Bern,F,84,1977-03-31,Director of Sales,Financial Services,High Net Worth,N,No,12.0,45.1
412,Evanne,Feechum,F,65,1960-04-23,,IT,High Net Worth,N,No,19.0,62.0
413,Simone,Denys,M,79,1957-12-22,VP Quality Control,,High Net Worth,N,Yes,19.0,64.4
414,Thorin,Grimoldby,M,12,1976-07-16,Social Worker,Health,High Net Worth,N,No,10.0,45.8
415,Conchita,Jeans,F,20,1955-05-31,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,18.0,66.9
416,Dory,Barnsdall,F,14,1997-06-23,Software Consultant,,Mass Customer,N,Yes,1.0,24.8
417,Fernandina,Brambley,F,37,1971-02-17,Biostatistician IV,Argiculture,Mass Customer,N,No,15.0,51.2
418,Jere,Ding,F,56,1958-12-22,,,Mass Customer,N,No,6.0,63.4
419,Chrissie,Bernardini,F,34,1981-01-26,VP Marketing,Manufacturing,Affluent Customer,N,No,17.0,41.2
420,Clem,Leek,M,93,1958-07-05,Help Desk Operator,Entertainment,High Net Worth,N,No,7.0,63.8
421,Tish,Netti,F,26,1999-03-19,Sales Representative,Retail,Mass Customer,N,Yes,2.0,23.1
422,Vito,Norker,M,78,2002-01-06,,Manufacturing,Affluent Customer,N,No,1.0,20.3
423,Orville,Akerman,M,43,1956-11-08,Senior Quality Engineer,,Mass Customer,N,No,9.0,65.5
424,Dennie,Eunson,M,77,1978-01-25,Research Nurse,Health,High Net Worth,N,No,9.0,44.2
425,Michaeline,Bordman,F,60,1953-11-19,Sales Representative,Retail,Mass Customer,N,Yes,20.0,68.4
426,Emlyn,Anstice,F,10,1972-06-02,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,8.0,49.9
427,Giusto,Torbett,M,77,1996-12-19,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,2.0,25.3
428,Freida,Everil,F,0,1977-05-03,Structural Engineer,Health,High Net Worth,N,Yes,14.0,45.0
429,Berny,Bold,F,7,1978-07-30,Community Outreach Specialist,IT,High Net Worth,N,Yes,21.0,43.7
430,Janice,Himsworth,F,46,1973-04-26,Paralegal,Financial Services,High Net Worth,N,Yes,11.0,49.0
431,Gale,Done,M,8,1956-03-26,Research Nurse,Health,Affluent Customer,N,Yes,18.0,66.1
432,Amby,Pentin,M,83,1990-02-12,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,10.0,32.2
433,Reinhard,Jubert,M,94,1964-03-12,Statistician II,Property,Affluent Customer,N,No,15.0,58.1
434,Raff,Waadenburg,M,93,1995-12-01,,Financial Services,Mass Customer,N,Yes,19.0,26.4
435,Jerome,Muggeridge,M,5,1999-12-23,GIS Technical Architect,Telecommunications,Mass Customer,N,No,1.0,22.3
436,Erwin,Pendre,M,75,1957-12-24,Internal Auditor,IT,Mass Customer,N,No,18.0,64.4
437,Sayres,Duthie,M,24,1976-08-14,Systems Administrator III,Manufacturing,Affluent Customer,N,Yes,17.0,45.7
438,Ebenezer,Bottelstone,M,25,1989-08-17,Internal Auditor,Property,High Net Worth,N,Yes,13.0,32.7
439,Lida,Wych,F,26,1974-07-08,GIS Technical Architect,,Affluent Customer,N,No,10.0,47.8
440,Sheena,'O''Duggan',F,46,1977-12-16,Business Systems Development Analyst,Telecommunications,Mass Customer,N,No,10.0,44.4
441,Felicle,Beneze,F,74,1974-03-08,Analyst Programmer,IT,Mass Customer,N,No,11.0,48.1
442,Linc,Vedyasov,M,2,2001-10-06,,Financial Services,Mass Customer,N,No,1.0,20.5
443,Lauree,Leason,F,21,1972-03-26,,Argiculture,High Net Worth,N,Yes,10.0,50.1
444,Britteny,Falconer-Taylor,F,32,1967-02-24,Staff Scientist,Manufacturing,Mass Customer,N,Yes,8.0,55.2
445,Timothy,Wenham,M,91,1984-11-13,Executive Secretary,Financial Services,Mass Customer,N,No,5.0,37.4
446,Marilee,Oosthout de Vree,F,73,1978-07-02,Tax Accountant,IT,Affluent Customer,N,Yes,4.0,43.8
447,Brittany,Peasey,F,98,2001-11-06,Help Desk Technician,Argiculture,Mass Customer,N,Yes,1.0,20.5
448,Robin,Crack,F,34,1995-04-26,Software Engineer III,IT,High Net Worth,N,No,3.0,27.0
449,Shana,Fortesquieu,F,74,1974-09-24,VP Product Management,Manufacturing,High Net Worth,N,Yes,6.0,47.6
450,Myrlene,Rothwell,F,5,1975-04-02,Structural Analysis Engineer,Entertainment,Mass Customer,N,Yes,18.0,47.1
451,Marlow,Flowerdew,U,37,,Quality Control Specialist,IT,High Net Worth,N,No,,
452,Natalee,Bamford,F,22,1959-08-11,Account Coordinator,Property,Mass Customer,N,Yes,5.0,62.7
453,Cornelius,Yarmouth,U,81,,Assistant Professor,IT,High Net Worth,N,No,,
454,Eugenie,Domenc,U,58,,Research Nurse,Health,Affluent Customer,N,Yes,,
455,Mile,Dionisii,M,97,1991-11-02,Civil Engineer,Manufacturing,Mass Customer,N,Yes,5.0,30.5
456,Randolph,Redihalgh,M,47,1975-11-30,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,17.0,46.4
457,Querida,Danilchev,F,70,1980-12-14,Recruiting Manager,Financial Services,High Net Worth,N,Yes,17.0,41.4
458,Osborn,Pentony,M,57,1969-04-21,Account Representative IV,Manufacturing,Affluent Customer,N,Yes,18.0,53.0
459,Bel,Cheeke,F,88,1986-08-04,Civil Engineer,Manufacturing,Mass Customer,N,Yes,13.0,35.7
460,Illa,,F,0,1986-01-23,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,16.0,36.2
461,Jsandye,Melendez,F,19,1979-10-09,Social Worker,Health,Mass Customer,N,Yes,14.0,42.5
462,Melany,Thorrington,F,32,1960-01-01,,Manufacturing,Affluent Customer,N,Yes,5.0,62.3
463,Allis,Blanche,F,9,1962-03-30,Senior Cost Accountant,Financial Services,Mass Customer,N,,20.0,60.1
464,Karel,Dimelow,F,32,1958-03-23,,,Mass Customer,N,Yes,10.0,64.1
465,Alina,Wilsey,F,54,1976-03-27,Developer III,Financial Services,Affluent Customer,N,Yes,14.0,46.1
466,Jarad,Bauser,M,84,1991-01-27,,Manufacturing,Affluent Customer,N,Yes,2.0,31.2
467,Welbie,Rockliffe,M,51,1954-01-02,Human Resources Assistant I,Property,Affluent Customer,N,,15.0,68.3
468,Valeria,Ladyman,F,11,1974-01-19,Software Test Engineer I,Property,High Net Worth,N,Yes,8.0,48.3
469,Levi,Cartmell,M,91,1996-05-03,Actuary,Financial Services,High Net Worth,N,Yes,3.0,26.0
470,Darbee,Klimowicz,M,22,2001-12-19,Internal Auditor,Retail,Mass Customer,N,No,1.0,20.3
471,Libby,Wardesworth,F,82,1956-01-01,GIS Technical Architect,Financial Services,Affluent Customer,N,No,14.0,66.3
472,Kippy,Jessel,F,38,1990-11-16,Internal Auditor,Financial Services,Mass Customer,N,Yes,8.0,31.4
473,Benji,'O''Shirine',M,2,1977-03-13,Junior Executive,Health,Mass Customer,N,Yes,20.0,45.1
474,Consolata,Clacson,F,86,1983-01-15,Geologist IV,Entertainment,Affluent Customer,N,No,18.0,39.3
475,Vernor,,M,0,1996-11-14,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,1.0,25.4
476,Kane,Jahnel,M,65,1989-04-21,Computer Systems Analyst IV,,Mass Customer,N,No,14.0,33.0
477,Cheri,Hazeman,F,32,1960-11-26,Media Manager II,Financial Services,High Net Worth,N,Yes,13.0,61.4
478,Darcey,Harberer,F,65,1961-01-21,Chief Design Engineer,,Affluent Customer,N,Yes,5.0,61.3
479,Blythe,Keighley,F,11,1994-08-04,,IT,Mass Customer,N,Yes,4.0,27.7
480,Darelle,Ive,U,67,,Registered Nurse,Health,Mass Customer,N,Yes,,
481,Marcella,Manzell,F,68,1990-04-12,Programmer IV,Argiculture,Mass Customer,N,No,8.0,32.0
482,Gar,Wallis,M,33,1962-12-19,,Health,Mass Customer,N,No,20.0,59.4
483,Bertrand,Penkethman,M,35,1973-05-02,Sales Representative,Retail,Affluent Customer,N,No,9.0,49.0
484,Mason,Kohrsen,M,64,1974-04-24,Programmer IV,Manufacturing,Mass Customer,N,No,22.0,48.0
485,Ulrika,Steagall,F,23,1974-11-08,Statistician III,Manufacturing,High Net Worth,N,No,20.0,47.5
486,Prudi,Edon,F,0,1955-12-30,Technical Writer,Manufacturing,Affluent Customer,N,Yes,15.0,66.3
487,Elayne,Braiden,F,70,1979-09-19,Food Chemist,Health,Mass Customer,N,No,10.0,42.6
488,Domini,Ghelerdini,F,24,1980-07-11,Help Desk Operator,Property,Mass Customer,N,Yes,10.0,41.8
